,X,meanY,stdY,meanYmean,meanYstd,X.1,D,order,class,classInt,newY,UD
1230,1230,93.1111111111,2.93446947694,154.707804229,35.7215160728,91,2,2.0,B,0,95.2866567431,29
1231,1231,101.0,3.31662479036,154.707804229,35.7215160728,92,2,3.0,B,0,99.8164978519,29
1232,1232,101.5,3.0276503541,154.707804229,35.7215160728,93,2,4.0,B,0,98.5960494485,29
1233,1233,111.0,1.58113883008,154.707804229,35.7215160728,94,2,5.0,B,0,109.864875451,29
1234,1234,123.5,3.0276503541,154.707804229,35.7215160728,95,2,6.0,B,0,124.71308032,29
1235,1235,135.5,0.707106781187,154.707804229,35.7215160728,96,2,7.0,B,0,135.609846932,29
1236,1236,145.0,2.16024689947,154.707804229,35.7215160728,97,2,8.0,B,0,147.460415247,29
1237,1237,153.5,1.29099444874,154.707804229,35.7215160728,98,2,9.0,B,0,151.211780575,29
1238,1238,158.0,2.73861278753,154.707804229,35.7215160728,99,2,10.0,B,0,157.403648377,29
1239,1239,168.5,4.18330013267,154.707804229,35.7215160728,100,2,11.0,B,0,164.653414538,29
1240,1240,181.8,4.80277697449,154.707804229,35.7215160728,101,2,12.0,B,0,180.570120336,29
1241,1241,190.0,3.89444048185,154.707804229,35.7215160728,102,2,13.0,B,0,190.861374597,29
1242,1242,185.0,1.58113883008,154.707804229,35.7215160728,103,2,14.0,B,0,185.309507542,29
1243,1243,184.0,2.16024689947,154.707804229,35.7215160728,104,2,15.0,B,0,185.554203568,29
1244,1244,186.0,2.73861278753,154.707804229,35.7215160728,105,2,16.0,B,0,188.987431429,29
1245,1245,185.0,1.58113883008,154.707804229,35.7215160728,106,2,17.0,B,0,182.560508785,29
1246,1246,191.0,5.11533641774,154.707804229,35.7215160728,107,2,18.0,B,0,190.76434193,29
1247,1247,185.0,2.73861278753,154.707804229,35.7215160728,108,2,19.0,B,0,185.031527062,29
1248,1248,179.888888889,4.7551142059,154.707804229,35.7215160728,109,2,20.0,B,0,174.102505724,29
1249,1249,176.75,5.10555253295,154.707804229,35.7215160728,110,2,21.0,B,0,180.506199685,29
1250,1250,180.72,8.03907125647,154.707804229,35.7215160728,111,2,22.0,B,0,184.384747416,29
1251,1251,172.1,3.47850542619,154.707804229,35.7215160728,112,2,23.0,B,0,171.73485094,29
1252,1252,176.0,2.16024689947,154.707804229,35.7215160728,113,2,24.0,B,0,177.042119773,29
1253,1253,194.916666667,4.16606056198,154.707804229,35.7215160728,114,2,25.0,B,0,202.470941326,29
1254,1254,197.5,1.29099444874,154.707804229,35.7215160728,115,2,26.0,B,0,196.758352169,29
1255,1255,190.090909091,3.47719845435,154.707804229,35.7215160728,116,2,27.0,B,0,191.203817789,29
1256,1256,170.0,1.58113883008,154.707804229,35.7215160728,117,2,28.0,B,0,171.273953944,29
1257,1257,166.5,3.60555127546,154.707804229,35.7215160728,118,2,29.0,B,0,164.060115314,29
1258,1258,166.5,4.18330013267,154.707804229,35.7215160728,119,2,30.0,B,0,164.670893081,29
1259,1259,151.0,4.08248290464,154.707804229,35.7215160728,120,2,31.0,B,0,158.711954673,29
1260,1260,145.555555556,3.50396600694,154.707804229,35.7215160728,121,2,32.0,B,0,143.241487592,29
1261,1261,140.0,2.73861278753,154.707804229,35.7215160728,122,2,33.0,B,0,139.38301648,29
1262,1262,139.0,3.31662479036,154.707804229,35.7215160728,123,2,34.0,B,0,139.097606567,29
1263,1263,129.1875,6.6253930701,154.707804229,35.7215160728,124,2,35.0,B,0,132.191747877,29
1264,1264,116.25,1.70782512766,154.707804229,35.7215160728,125,2,36.0,B,0,115.245695093,29
1265,1265,113.0,3.31662479036,154.707804229,35.7215160728,126,2,37.0,B,0,111.652832232,29
1266,1266,112.0,2.73861278753,154.707804229,35.7215160728,127,2,38.0,B,0,117.672921441,29
1267,1267,101.5,1.29099444874,154.707804229,35.7215160728,128,2,39.0,B,0,103.391399421,29
1268,1268,100.5,1.29099444874,154.707804229,35.7215160728,129,2,40.0,B,0,98.7515809766,29
1269,1269,97.5,2.44948974278,154.707804229,35.7215160728,130,3,1.0,B,0,96.851624572,30
1270,1270,96.9090909091,3.47719845435,154.707804229,35.7215160728,131,3,2.0,B,0,98.8850593816,30
1271,1271,111.0,3.31662479036,154.707804229,35.7215160728,132,3,3.0,B,0,107.968959533,30
1272,1272,111.5,3.0276503541,154.707804229,35.7215160728,133,3,4.0,B,0,116.462744158,30
1273,1273,112.5,3.0276503541,154.707804229,35.7215160728,134,3,5.0,B,0,111.303791306,30
1274,1274,116.333333333,4.87950036474,154.707804229,35.7215160728,135,3,6.0,B,0,109.505330058,30
1275,1275,118.5,1.87082869339,154.707804229,35.7215160728,136,3,7.0,B,0,118.370615696,30
1276,1276,122.142857143,2.41029537807,154.707804229,35.7215160728,137,3,8.0,B,0,122.594689929,30
1277,1277,139.090909091,4.52668853478,154.707804229,35.7215160728,138,3,9.0,B,0,144.531367652,30
1278,1278,155.409090909,7.07550496875,154.707804229,35.7215160728,139,3,10.0,B,0,142.206610343,30
1279,1279,158.0,6.204836823,154.707804229,35.7215160728,140,3,11.0,B,0,155.38973724,30
1280,1280,158.210526316,6.41680906654,154.707804229,35.7215160728,141,3,12.0,B,0,170.334315777,30
1281,1281,152.714285714,2.69037083654,154.707804229,35.7215160728,142,3,13.0,B,0,152.106450728,30
1282,1282,150.0,5.04975246918,154.707804229,35.7215160728,143,3,14.0,B,0,150.235582233,30
1283,1283,163.5,4.18330013267,154.707804229,35.7215160728,144,3,15.0,B,0,166.492773893,30
1284,1284,163.0,3.31662479036,154.707804229,35.7215160728,145,3,16.0,B,0,164.52545117,30
1285,1285,157.5,5.08920426,154.707804229,35.7215160728,146,3,17.0,B,0,163.001860205,30
1286,1286,152.923076923,4.03033370127,154.707804229,35.7215160728,147,3,18.0,B,0,157.001096321,30
1287,1287,152.357142857,4.41339121062,154.707804229,35.7215160728,148,3,19.0,B,0,156.342537048,30
1288,1288,158.428571429,5.0615262144,154.707804229,35.7215160728,149,3,20.0,B,0,165.040794754,30
1289,1289,162.0,1.58113883008,154.707804229,35.7215160728,150,3,21.0,B,0,162.377539172,30
1290,1290,169.307692308,7.72856838171,154.707804229,35.7215160728,151,3,22.0,B,0,172.880428839,30
1291,1291,174.5,4.7609522857,154.707804229,35.7215160728,152,3,23.0,B,0,171.095817749,30
1292,1292,164.714285714,2.56347977785,154.707804229,35.7215160728,153,3,24.0,B,0,167.345435032,30
1293,1293,166.0,1.58113883008,154.707804229,35.7215160728,154,3,25.0,B,0,166.217006193,30
1294,1294,177.5,0.707106781187,154.707804229,35.7215160728,155,3,26.0,B,0,176.318364145,30
1295,1295,181.0,2.16024689947,154.707804229,35.7215160728,156,3,27.0,B,0,180.198837336,30
1296,1296,178.5,3.60555127546,154.707804229,35.7215160728,157,3,28.0,B,0,173.642720622,30
1297,1297,178.5,3.60555127546,154.707804229,35.7215160728,158,3,29.0,B,0,180.402190408,30
1298,1298,167.117647059,5.82969073945,154.707804229,35.7215160728,159,3,30.0,B,0,163.284272211,30
1299,1299,153.0,3.31662479036,154.707804229,35.7215160728,160,3,31.0,B,0,155.140567692,30
1300,1300,152.5,3.60555127546,154.707804229,35.7215160728,161,3,32.0,B,0,150.770358597,30
1301,1301,137.0,2.16024689947,154.707804229,35.7215160728,162,3,33.0,B,0,134.27668928,30
1302,1302,132.5,1.29099444874,154.707804229,35.7215160728,163,3,34.0,B,0,131.718978783,30
1303,1303,123.0,2.73861278753,154.707804229,35.7215160728,164,3,35.0,B,0,122.957327214,30
1304,1304,121.0,3.31662479036,154.707804229,35.7215160728,165,3,36.0,B,0,121.208176547,30
1305,1305,110.0,3.31662479036,154.707804229,35.7215160728,166,3,37.0,B,0,110.304986639,30
1306,1306,105.5,1.87082869339,154.707804229,35.7215160728,167,3,38.0,B,0,105.811876387,30
1307,1307,96.5,2.44948974278,154.707804229,35.7215160728,168,3,39.0,B,0,93.5357145177,30
1308,1308,96.5,2.44948974278,154.707804229,35.7215160728,169,3,40.0,B,0,97.9234945752,30
1309,1309,91.8333333333,2.31660671385,154.707804229,35.7215160728,170,3,41.0,B,0,91.3141186577,30
1310,1310,86.5,2.44948974278,154.707804229,35.7215160728,171,4,1.0,B,0,90.0509192931,31
1311,1311,87.5,2.44948974278,154.707804229,35.7215160728,172,4,2.0,B,0,85.8326886528,31
1312,1312,94.0,3.89444048185,154.707804229,35.7215160728,173,4,3.0,B,0,101.444135272,31
1313,1313,99.5,1.29099444874,154.707804229,35.7215160728,174,4,4.0,B,0,99.9284160818,31
1314,1314,105.5,1.29099444874,154.707804229,35.7215160728,175,4,5.0,B,0,107.65567452,31
1315,1315,105.0,2.73861278753,154.707804229,35.7215160728,176,4,6.0,B,0,101.716340056,31
1316,1316,108.5,1.29099444874,154.707804229,35.7215160728,177,4,7.0,B,0,105.293956333,31
1317,1317,123.842105263,5.87142948612,154.707804229,35.7215160728,178,4,8.0,B,0,120.128287092,31
1318,1318,145.0,4.24264068712,154.707804229,35.7215160728,179,4,9.0,B,0,142.553237765,31
1319,1319,154.416666667,3.75277674973,154.707804229,35.7215160728,180,4,10.0,B,0,153.347979636,31
1320,1320,159.666666667,5.16397779494,154.707804229,35.7215160728,181,4,11.0,B,0,164.538436352,31
1321,1321,174.5,3.0276503541,154.707804229,35.7215160728,182,4,12.0,B,0,179.445080982,31
1322,1322,180.5,3.0276503541,154.707804229,35.7215160728,183,4,13.0,B,0,175.865643851,31
1323,1323,181.5,8.80340843083,154.707804229,35.7215160728,184,4,14.0,B,0,179.3277208,31
1324,1324,189.0,3.89444048185,154.707804229,35.7215160728,185,4,15.0,B,0,186.468266304,31
1325,1325,193.0,2.16024689947,154.707804229,35.7215160728,186,4,16.0,B,0,192.565536836,31
1326,1326,189.5,4.18330013267,154.707804229,35.7215160728,187,4,17.0,B,0,189.462621051,31
1327,1327,200.5,5.9160797831,154.707804229,35.7215160728,188,4,18.0,B,0,195.616911343,31
1328,1328,198.947368421,5.72007851743,154.707804229,35.7215160728,189,4,19.0,B,0,193.68260652,31
1329,1329,205.8,6.29619768298,154.707804229,35.7215160728,190,4,20.0,B,0,205.629606577,31
1330,1330,205.0,3.89444048185,154.707804229,35.7215160728,191,4,21.0,B,0,210.233502244,31
1331,1331,207.5,2.44948974278,154.707804229,35.7215160728,192,4,22.0,B,0,208.245670486,31
1332,1332,209.0,1.58113883008,154.707804229,35.7215160728,193,4,23.0,B,0,209.178290746,31
1333,1333,212.0,2.16024689947,154.707804229,35.7215160728,194,4,24.0,B,0,211.724523802,31
1334,1334,207.5,3.60555127546,154.707804229,35.7215160728,195,4,25.0,B,0,210.431677961,31
1335,1335,196.0,4.472135955,154.707804229,35.7215160728,196,4,26.0,B,0,201.64982925,31
1336,1336,197.0,2.16024689947,154.707804229,35.7215160728,197,4,27.0,B,0,199.269753349,31
1337,1337,211.0,2.16024689947,154.707804229,35.7215160728,198,4,28.0,B,0,211.602681811,31
1338,1338,212.0,2.73861278753,154.707804229,35.7215160728,199,4,29.0,B,0,210.797598948,31
1339,1339,206.0,2.73861278753,154.707804229,35.7215160728,200,4,30.0,B,0,205.566595523,31
1340,1340,195.0,2.73861278753,154.707804229,35.7215160728,201,4,31.0,B,0,190.186904744,31
1341,1341,194.5,2.44948974278,154.707804229,35.7215160728,202,4,32.0,B,0,194.206162887,31
1342,1342,192.909090909,3.47719845435,154.707804229,35.7215160728,203,4,33.0,B,0,191.611537868,31
1343,1343,167.904761905,7.91773175793,154.707804229,35.7215160728,204,4,34.0,B,0,173.455446405,31
1344,1344,152.555555556,6.16653417982,154.707804229,35.7215160728,205,4,35.0,B,0,161.447042183,31
1345,1345,143.5,4.7609522857,154.707804229,35.7215160728,206,4,36.0,B,0,141.263186109,31
1346,1346,143.5,4.7609522857,154.707804229,35.7215160728,207,4,37.0,B,0,142.317939315,31
1347,1347,142.0,3.31662479036,154.707804229,35.7215160728,208,4,38.0,B,0,145.223886222,31
1348,1348,142.5,3.0276503541,154.707804229,35.7215160728,209,4,39.0,B,0,138.805666202,31
1349,1349,146.0,5.04975246918,154.707804229,35.7215160728,210,4,40.0,B,0,155.635844415,31
1350,1350,141.75,4.06201920232,154.707804229,35.7215160728,211,4,41.0,B,0,139.945682185,31
1351,1351,129.0,1.58113883008,154.707804229,35.7215160728,212,4,42.0,B,0,128.078728991,31
1352,1352,122.5,0.707106781187,154.707804229,35.7215160728,213,5,1.0,B,0,122.174535947,32
1353,1353,111.0,2.73861278753,154.707804229,35.7215160728,214,5,2.0,B,0,111.133394352,32
1354,1354,112.5,1.87082869339,154.707804229,35.7215160728,215,5,3.0,B,0,115.79728912,32
1355,1355,127.5,2.44948974278,154.707804229,35.7215160728,216,5,4.0,B,0,128.526680316,32
1356,1356,137.0,1.58113883008,154.707804229,35.7215160728,217,5,5.0,B,0,138.509257458,32
1357,1357,141.5,4.76445169983,154.707804229,35.7215160728,218,5,6.0,B,0,137.350393981,32
1358,1358,148.545454545,5.10614602932,154.707804229,35.7215160728,219,5,7.0,B,0,147.86153944,32
1359,1359,176.5,0.707106781187,154.707804229,35.7215160728,220,5,8.0,B,0,175.388913978,32
1360,1360,190.0,1.58113883008,154.707804229,35.7215160728,221,5,9.0,B,0,189.151947633,32
1361,1361,216.833333333,3.31159578854,154.707804229,35.7215160728,224,5,10.0,B,0,221.359036994,32
1362,1362,207.333333333,2.08166599947,154.707804229,35.7215160728,225,5,11.0,B,0,207.70113054,32
1363,1363,206.5,1.87082869339,154.707804229,35.7215160728,226,5,12.0,B,0,206.333314864,32
1364,1364,208.5,3.60555127546,154.707804229,35.7215160728,227,5,13.0,B,0,215.999353591,32
1365,1365,229.0,1.58113883008,154.707804229,35.7215160728,228,5,14.0,B,0,227.91257114,32
1366,1366,227.0,2.73861278753,154.707804229,35.7215160728,229,5,15.0,B,0,228.03917441,32
1367,1367,226.5,3.60555127546,154.707804229,35.7215160728,230,5,16.0,B,0,224.843997307,32
1368,1368,220.666666667,1.52752523165,154.707804229,35.7215160728,231,5,17.0,B,0,220.344158718,32
1369,1369,217.5,1.29099444874,154.707804229,35.7215160728,232,5,18.0,B,0,218.064675033,32
1370,1370,218.0,1.0,154.707804229,35.7215160728,233,5,19.0,B,0,217.926251631,32
1371,1371,220.5,1.87082869339,154.707804229,35.7215160728,234,5,20.0,B,0,220.465489012,32
1372,1372,219.083333333,4.31610795495,154.707804229,35.7215160728,235,5,21.0,B,0,226.731856788,32
1373,1373,217.461538462,6.92357548062,154.707804229,35.7215160728,236,5,22.0,B,0,217.238132161,32
1374,1374,223.5,1.87082869339,154.707804229,35.7215160728,237,5,23.0,B,0,219.283014276,32
1375,1375,211.4,4.1150131632,154.707804229,35.7215160728,238,5,24.0,B,0,217.413229797,32
1376,1376,203.0,3.6514837167,154.707804229,35.7215160728,239,5,25.0,B,0,205.602358918,32
1377,1377,205.5,3.0276503541,154.707804229,35.7215160728,240,5,26.0,B,0,207.058193802,32
1378,1378,214.0,4.472135955,154.707804229,35.7215160728,241,5,27.0,B,0,211.443081863,32
1379,1379,197.636363636,4.05642027588,154.707804229,35.7215160728,242,5,28.0,B,0,200.700386333,32
1380,1380,189.8,1.92353840617,154.707804229,35.7215160728,243,5,29.0,B,0,189.561082439,32
1381,1381,185.0,2.92770021885,154.707804229,35.7215160728,244,5,30.0,B,0,187.631950737,32
1382,1382,182.0,6.0827625303,154.707804229,35.7215160728,245,5,31.0,B,0,195.876351455,32
1383,1383,173.0,3.31662479036,154.707804229,35.7215160728,246,5,32.0,B,0,181.783855609,32
1384,1384,165.5,1.87082869339,154.707804229,35.7215160728,247,5,33.0,B,0,162.653040259,32
1385,1385,166.0,1.0,154.707804229,35.7215160728,248,5,34.0,B,0,164.589645954,32
1386,1386,167.0,2.16024689947,154.707804229,35.7215160728,249,5,35.0,B,0,168.760632759,32
1387,1387,152.5,3.0276503541,154.707804229,35.7215160728,250,5,36.0,B,0,153.043632067,32
1388,1388,145.2,1.92353840617,154.707804229,35.7215160728,251,5,37.0,B,0,147.002968366,32
1389,1389,133.444444444,3.43187671366,154.707804229,35.7215160728,252,5,38.0,B,0,127.20451685,32
1390,1390,130.5,1.87082869339,154.707804229,35.7215160728,253,5,39.0,B,0,130.998350391,32
1391,1391,119.714285714,2.87020822208,154.707804229,35.7215160728,254,5,40.0,B,0,120.65156905,32
1392,1392,114.5,1.29099444874,154.707804229,35.7215160728,255,5,41.0,B,0,112.191580046,32
1393,1393,111.416666667,3.75277674973,154.707804229,35.7215160728,256,5,42.0,B,0,108.368752104,32
1394,1394,114.166666667,2.31660671385,154.707804229,35.7215160728,257,6,1.0,B,0,114.9207902,33
1395,1395,113.5,4.18330013267,154.707804229,35.7215160728,258,6,2.0,B,0,107.44483459,33
1396,1396,116.5,3.0276503541,154.707804229,35.7215160728,259,6,3.0,B,0,119.668300148,33
1397,1397,122.571428571,2.99205296617,154.707804229,35.7215160728,260,6,4.0,B,0,117.052864858,33
1398,1398,147.5,5.9160797831,154.707804229,35.7215160728,261,6,5.0,B,0,146.133228268,33
1399,1399,162.5,2.44948974278,154.707804229,35.7215160728,262,6,6.0,B,0,163.05528706,33
1400,1400,172.5,7.07106781187,154.707804229,35.7215160728,263,6,7.0,B,0,185.523845449,33
1401,1401,166.5,4.7609522857,154.707804229,35.7215160728,264,6,8.0,B,0,166.582488529,33
1402,1402,171.266666667,7.40141556602,154.707804229,35.7215160728,265,6,9.0,B,0,168.727252232,33
1403,1403,177.666666667,5.65685424949,154.707804229,35.7215160728,266,6,10.0,B,0,174.835821012,33
1404,1404,160.44,8.14493707772,154.707804229,35.7215160728,267,6,11.0,B,0,157.837166054,33
1405,1405,148.444444444,3.57460176492,154.707804229,35.7215160728,268,6,12.0,B,0,152.110262798,33
1406,1406,146.0,5.04975246918,154.707804229,35.7215160728,269,6,13.0,B,0,138.835217366,33
1407,1407,153.0,1.58113883008,154.707804229,35.7215160728,270,6,14.0,B,0,149.779115917,33
1408,1408,163.5,5.33853912602,154.707804229,35.7215160728,271,6,15.0,B,0,170.93710913,33
1409,1409,175.0,3.89444048185,154.707804229,35.7215160728,272,6,16.0,B,0,174.412004943,33
1410,1410,176.4,5.32916503779,154.707804229,35.7215160728,273,6,17.0,B,0,174.202166435,33
1411,1411,181.16,7.62495901628,154.707804229,35.7215160728,274,6,18.0,B,0,167.596606974,33
1412,1412,170.8,7.05218642219,154.707804229,35.7215160728,275,6,19.0,B,0,175.074275494,33
1413,1413,167.0,4.16333199893,154.707804229,35.7215160728,276,6,20.0,B,0,164.987030581,33
1414,1414,169.5,3.0276503541,154.707804229,35.7215160728,277,6,21.0,B,0,168.528373269,33
1415,1415,172.0,5.04975246918,154.707804229,35.7215160728,278,6,22.0,B,0,175.206634134,33
1416,1416,159.0,5.04975246918,154.707804229,35.7215160728,279,6,23.0,B,0,162.766700909,33
1417,1417,167.0,1.58113883008,154.707804229,35.7215160728,280,6,24.0,B,0,166.291220543,33
1418,1418,170.6,3.20416395752,154.707804229,35.7215160728,281,6,25.0,B,0,167.539444293,33
1419,1419,173.0,2.16024689947,154.707804229,35.7215160728,282,6,26.0,B,0,174.010801693,33
1420,1420,175.875,5.66789202438,154.707804229,35.7215160728,283,6,27.0,B,0,180.96023017,33
1421,1421,171.5,11.1130553854,154.707804229,35.7215160728,284,6,28.0,B,0,169.036440063,33
1422,1422,176.0,8.51469318296,154.707804229,35.7215160728,285,6,29.0,B,0,187.894493054,33
1423,1423,168.5,4.18330013267,154.707804229,35.7215160728,286,6,30.0,B,0,167.677589707,33
1424,1424,167.5,5.33853912602,154.707804229,35.7215160728,287,6,31.0,B,0,166.18872462,33
1425,1425,154.5,2.44948974278,154.707804229,35.7215160728,288,6,32.0,B,0,154.632011671,33
1426,1426,138.5,0.707106781187,154.707804229,35.7215160728,289,6,33.0,B,0,138.382303764,33
1427,1427,133.571428571,2.99205296617,154.707804229,35.7215160728,290,6,34.0,B,0,135.616382631,33
1428,1428,126.0,1.58113883008,154.707804229,35.7215160728,291,6,35.0,B,0,125.615384963,33
1429,1429,123.5,1.29099444874,154.707804229,35.7215160728,292,6,36.0,B,0,124.461085238,33
1430,1430,121.0,2.73861278753,154.707804229,35.7215160728,293,6,37.0,B,0,121.820175561,33
1431,1431,108.5,2.44948974278,154.707804229,35.7215160728,294,6,38.0,B,0,105.884588107,33
1432,1432,110.0,2.16024689947,154.707804229,35.7215160728,295,6,39.0,B,0,108.470724003,33
1433,1433,107.5,1.87082869339,154.707804229,35.7215160728,296,6,40.0,B,0,106.625379586,33
1434,1434,107.0,2.16024689947,154.707804229,35.7215160728,297,6,41.0,B,0,106.770754061,33
1435,1435,96.0,3.31662479036,154.707804229,35.7215160728,298,7,1.0,B,0,89.5658491232,34
1436,1436,99.5,1.29099444874,154.707804229,35.7215160728,299,7,2.0,B,0,98.401846741,34
1437,1437,115.0,3.31662479036,154.707804229,35.7215160728,300,7,3.0,B,0,111.971077761,34
1438,1438,116.5,3.60555127546,154.707804229,35.7215160728,301,7,4.0,B,0,114.873210078,34
1439,1439,131.125,2.90012315009,154.707804229,35.7215160728,302,7,5.0,B,0,132.047274004,34
1440,1440,138.5,1.29099444874,154.707804229,35.7215160728,303,7,6.0,B,0,136.339316589,34
1441,1441,140.0,1.58113883008,154.707804229,35.7215160728,304,7,7.0,B,0,137.523794336,34
